scenario,sequence,age,height,weight,sex,ethnicity
Scenario0,307,Adult,0.9506526,0.4000907,Male,Asian
Scenario0,308,Toddler,0.06618929,0.8349273,Female,Asian
Scenario0,309,Adult,0.5590646,0.1048756,Male,African
Scenario0,31,Adult,0.1690946,0.1703039,Male,Caucasian
Scenario0,310,Preteen,0.605461,0.7866851,Female,LatinAmerican
Scenario0,311,Preteen,0.8581094,0.7274816,Female,Asian
Scenario0,312,Preteen,0.07670736,0.9881736,Male,Asian
Scenario0,313,Adult,0.4238483,0.04830861,Female,Caucasian
Scenario0,314,Adult,0.6975522,0.008486271,Male,Caucasian
Scenario0,315,Adult,0.212938,0.1874238,Female,Caucasian
Scenario0,316,Preteen,0.8581094,0.7274816,Female,Asian
Scenario0,317,Toddler,0.06618929,0.8349273,Female,Asian
Scenario0,318,Adult,0.4815695,0.4478265,Female,African
Scenario0,319,Preteen,0.3404154,0.7720945,Male,African
Scenario0,32,Adult,0.7733204,0.5265189,Female,Caucasian
Scenario0,320,Adult,0.4579763,0.6831651,Female,Caucasian
Scenario0,321,Adult,0.4579763,0.6831651,Female,Caucasian
Scenario0,322,Adult,0.4316752,0.1893264,Male,LatinAmerican
Scenario0,323,Adult,0.1497934,0.8483635,Female,LatinAmerican
Scenario0,324,Adult,0.1014144,0.6737064,Female,Caucasian
Scenario0,325,Preteen,0.3720491,0.1937814,Female,LatinAmerican
Scenario0,326,Adult,0.4316752,0.1893264,Male,LatinAmerican
Scenario0,327,Adult,0.3226957,0.9138021,Female,African
Scenario0,328,Adult,0.3226957,0.9138021,Female,African
Scenario0,329,Preteen,0.5439852,0.6865866,Female,Caucasian
Scenario0,33,Adult,0.6248894,0.2660322,Male,African
Scenario0,330,Adult,0.8760004,0.9947654,Female,LatinAmerican
Scenario0,331,Toddler,0.987318,0.9254085,Male,Caucasian
Scenario0,332,Adult,0.9506526,0.4000907,Male,Asian
Scenario0,333,Toddler,0.06618929,0.8349273,Female,Asian
Scenario0,334,Child2,0.3242109,0.4087908,Male,Caucasian
Scenario0,335,Adult,0.212938,0.1874238,Female,Caucasian
Scenario0,336,Adult,0.7972976,0.8279608,Male,African
Scenario0,337,Adult,0.09767556,0.9344884,Female,Asian
Scenario0,338,Adult,0.4316752,0.1893264,Male,LatinAmerican
Scenario0,339,Preteen,0.3404154,0.7720945,Male,African
Scenario0,34,Adult,0.02914405,0.156358,Female,Asian
Scenario0,340,Adult,0.196038,0.4484721,Male,Asian
Scenario0,341,Adult,0.6824167,0.446663,Male,Caucasian
Scenario0,342,Preteen,0.8581094,0.7274816,Female,Asian
Scenario0,343,Adult,0.4579763,0.6831651,Female,Caucasian
Scenario0,344,Adult,0.04947102,0.905039,Female,Asian
Scenario0,345,Adult,0.7640156,0.5526108,Female,Asian
Scenario0,346,Preteen,0.886286,0.1033522,Female,LatinAmerican
Scenario0,347,Adult,0.1014144,0.6737064,Female,Caucasian
Scenario0,348,Adult,0.1497934,0.8483635,Female,LatinAmerican
Scenario0,349,Adult,0.2404875,0.8069097,Male,Asian
Scenario0,35,Adult,0.6248894,0.2660322,Male,African
Scenario0,350,Preteen,0.3404154,0.7720945,Male,African
Scenario0,351,Child2,0.6396098,0.7033433,Female,Caucasian
Scenario0,352,Adult,0.1102743,0.941395,Male,Caucasian
Scenario0,353,Adult,0.8928298,0.4914016,Male,Asian
Scenario0,354,Adult,0.5540206,0.6421182,Female,LatinAmerican
Scenario0,355,Adult,0.6556673,0.900616,Female,Asian
Scenario0,356,Adult,0.9025847,0.6537318,Male,African
Scenario0,357,Adult,0.257845,0.1401812,Female,Asian
Scenario0,358,Adult,0.5844369,0.4515566,Male,LatinAmerican
Scenario0,359,Adult,0.2327386,0.8976287,Female,African
Scenario0,36,Preteen,0.3148596,0.8756951,Male,Asian
Scenario0,360,Adult,0.9239855,0.01726735,Female,Caucasian
Scenario0,361,Adult,0.6205879,0.9778928,Female,African
Scenario0,362,Toddler,0.5622398,0.877869,Female,Asian
Scenario0,363,Adult,0.3760626,0.2341123,Male,Caucasian
Scenario0,364,Adult,0.749644,0.9007173,Female,African
Scenario0,365,Adult,0.5844369,0.4515566,Male,LatinAmerican
Scenario0,366,Adult,0.8928298,0.4914016,Male,Asian
Scenario0,367,Adult,0.6205879,0.9778928,Female,African
Scenario0,368,Adult,0.738809,0.6524718,Male,Caucasian
Scenario0,369,Adult,0.5843464,0.7366008,Male,African
Scenario0,37,Adult,0.9187403,0.8627037,Male,Asian
Scenario0,370,Preteen,0.2559575,0.5238304,Male,LatinAmerican
Scenario0,371,Adult,0.8146491,0.5072253,Male,LatinAmerican
Scenario0,372,Child2,0.538414,0.4577346,Male,Caucasian
Scenario0,373,Adult,0.8928298,0.4914016,Male,Asian
Scenario0,374,Adult,0.9393067,0.3393649,Female,Caucasian
Scenario0,375,Adult,0.5843464,0.7366008,Male,African
Scenario0,376,Adult,0.6273811,0.7127999,Male,African
Scenario0,377,Adult,0.9239855,0.01726735,Female,Caucasian
Scenario0,378,Adult,0.9353895,0.8465339,Male,Asian
Scenario0,379,Adult,0.8895751,0.1888175,Female,Asian
Scenario0,38,Child1,0.09206033,0.8339735,Female,Asian
Scenario0,380,Adult,0.749644,0.9007173,Female,African
Scenario0,381,Adult,0.6556673,0.900616,Female,Asian
Scenario0,382,Adult,0.8928298,0.4914016,Male,Asian
Scenario0,383,Preteen,0.2559575,0.5238304,Male,LatinAmerican
Scenario0,384,Adult,0.5733933,0.5624005,Male,LatinAmerican
Scenario0,385,Toddler,0.5744162,0.5503868,Male,Asian
Scenario0,386,Adult,0.8801436,0.39825,Male,Asian
Scenario0,387,Adult,0.6853706,0.04813755,Male,Caucasian
Scenario0,388,Adult,0.257845,0.1401812,Female,Asian
Scenario0,389,Adult,0.04828548,0.9249055,Female,African
Scenario0,39,Preteen,0.3148596,0.8756951,Male,Asian
Scenario0,390,Adult,0.039554,0.5482117,Male,African
Scenario0,391,Adult,0.4662204,0.4891664,Female,Caucasian
Scenario0,392,Adult,0.8964722,0.7657964,Male,Caucasian
Scenario0,393,Child2,0.6396098,0.7033433,Female,Caucasian
Scenario0,394,Toddler,0.5744162,0.5503868,Male,Asian
Scenario0,395,Adult,0.1102743,0.941395,Male,Caucasian
Scenario0,396,Adult,0.9239855,0.01726735,Female,Caucasian
Scenario0,397,Child2,0.2560383,0.1201879,Male,African
Scenario0,398,Child1,0.07675231,0.2371068,Male,LatinAmerican
Scenario0,399,Adult,0.1102743,0.941395,Male,Caucasian
Scenario0,4,Child1,0.09206033,0.8339735,Female,Asian
Scenario0,40,Adult,0.9322392,0.9540274,Male,Asian
Scenario0,400,Toddler,0.5744162,0.5503868,Male,Asian
Scenario0,401,Adult,0.136022,0.4081192,Male,African
Scenario0,402,Adult,0.02536654,0.6435852,Male,African
Scenario0,403,Adult,0.136022,0.4081192,Male,African
Scenario0,404,Adult,0.5831567,0.8846853,Male,African
Scenario0,405,Adult,0.9662653,0.787856,Female,African
Scenario0,406,Adult,0.9662653,0.787856,Female,African
Scenario0,407,Child1,0.2175323,0.407039,Male,LatinAmerican
Scenario0,408,Adult,0.454097,0.9188069,Male,Caucasian
Scenario0,409,Child1,0.4518104,0.5761341,Female,African
Scenario0,41,Adult,0.06158018,0.4326969,Male,Caucasian
Scenario0,410,Adult,0.2611409,0.8859402,Female,LatinAmerican
Scenario0,411,Child1,0.4518104,0.5761341,Female,African
Scenario0,412,Adult,0.1078672,0.2554137,Male,African
Scenario0,413,Adult,0.5003626,0.7866429,Female,Asian
Scenario0,414,Preteen,0.7124244,0.6214478,Male,African
Scenario0,415,Adult,0.4666293,0.1427528,Female,LatinAmerican
Scenario0,416,Adult,0.7845516,0.1535813,Male,LatinAmerican
Scenario0,417,Adult,0.4666293,0.1427528,Female,LatinAmerican
Scenario0,418,Child1,0.2563685,0.8157314,Female,LatinAmerican
Scenario0,419,Child1,0.9262524,0.1069416,Male,LatinAmerican
Scenario0,42,Adult,0.2590637,0.0854907,Male,African
Scenario0,420,Preteen,0.7124244,0.6214478,Male,African
Scenario0,421,Adult,0.5427834,0.1516192,Male,LatinAmerican
Scenario0,422,Adult,0.2747929,0.2209225,Female,Asian
Scenario0,423,Child1,0.4518104,0.5761341,Female,African
Scenario0,424,Adult,0.8703749,0.7096257,Male,Caucasian
Scenario0,425,Adult,0.8840865,0.014328,Male,African
Scenario0,426,Adult,0.5547985,0.6287956,Female,Asian
Scenario0,427,Adult,0.9941692,0.9953004,Female,LatinAmerican
Scenario0,428,Adult,0.5547985,0.6287956,Female,Asian
Scenario0,429,Adult,0.9662653,0.787856,Female,African
Scenario0,43,Adult,0.7030542,0.189526,Female,Caucasian
Scenario0,430,Adult,0.1497277,0.08318174,Male,Asian
Scenario0,431,Child1,0.4518104,0.5761341,Female,African
Scenario0,432,Adult,0.02536654,0.6435852,Male,African
Scenario0,433,Adult,0.02536654,0.6435852,Male,African
Scenario0,434,Preteen,0.2745975,0.8837073,Female,African
Scenario0,435,Adult,0.1078672,0.2554137,Male,African
Scenario0,436,Adult,0.5427834,0.1516192,Male,LatinAmerican
Scenario0,437,Adult,0.5427834,0.1516192,Male,LatinAmerican
Scenario0,438,Adult,0.4666293,0.1427528,Female,LatinAmerican
Scenario0,439,Adult,0.7845516,0.1535813,Male,LatinAmerican
Scenario0,44,Adult,0.3947705,0.1057945,Female,African
Scenario0,440,Adult,0.2481737,0.8550979,Female,African
Scenario0,441,Adult,0.6460223,0.1354632,Male,LatinAmerican
Scenario0,442,Child1,0.4518104,0.5761341,Female,African
Scenario0,443,Adult,0.7820308,0.3384079,Female,LatinAmerican
Scenario0,444,Preteen,0.8053018,0.2026895,Male,Caucasian
Scenario0,445,Adult,0.9941692,0.9953004,Female,LatinAmerican
Scenario0,446,Adult,0.9662653,0.787856,Female,African
Scenario0,447,Adult,0.1078672,0.2554137,Male,African
Scenario0,448,Adult,0.3269901,0.04995823,Female,African
Scenario0,449,Adult,0.191761,0.4704506,Female,Caucasian
Scenario0,45,Adult,0.02914405,0.156358,Female,Asian
Scenario0,450,Adult,0.433851,0.5065893,Female,LatinAmerican
Scenario0,451,Toddler,0.3707339,0.8289255,Female,African
Scenario0,452,Adult,0.2108476,0.00277257,Male,Caucasian
Scenario0,453,Child1,0.6831396,0.8251735,Male,Caucasian
Scenario0,454,Adult,0.8866651,0.4537319,Male,LatinAmerican
Scenario0,455,Adult,0.6788458,0.1651804,Male,Asian
Scenario0,456,Child1,0.05653155,0.6956621,Female,Asian
Scenario0,457,Adult,0.3447021,0.7598411,Female,Asian
Scenario0,458,Adult,0.7334917,0.04265797,Male,LatinAmerican
Scenario0,459,Adult,0.7351861,0.8654064,Female,Asian
Scenario0,46,Adult,0.856316,0.5700107,Female,African
Scenario0,460,Adult,0.2108476,0.00277257,Male,Caucasian
Scenario0,461,Toddler,0.3707339,0.8289255,Female,African
Scenario0,462,Adult,0.6048955,0.9894259,Female,LatinAmerican
Scenario0,463,Adult,0.4739627,0.8022019,Female,African
Scenario0,464,Adult,0.7096907,0.9135656,Female,LatinAmerican
Scenario0,465,Adult,0.8866651,0.4537319,Male,LatinAmerican
Scenario0,466,Toddler,0.3707339,0.8289255,Female,African
Scenario0,467,Adult,0.878583,0.6377147,Male,African
Scenario0,468,Adult,0.7096907,0.9135656,Female,LatinAmerican
Scenario0,469,Adult,0.2189612,0.6615266,Male,LatinAmerican
Scenario0,47,Adult,0.1799911,0.9299762,Female,African
Scenario0,470,Adult,0.9895452,0.4737549,Male,Caucasian
Scenario0,471,Adult,0.8865486,0.2119774,Female,Asian
Scenario0,472,Adult,0.6895487,0.9292039,Female,Caucasian
Scenario0,473,Adult,0.9416707,0.6082132,Female,African
Scenario0,474,Adult,0.1158336,0.042274,Female,Caucasian
Scenario0,475,Child2,0.9525034,0.2050432,Female,LatinAmerican
Scenario0,476,Adult,0.4739627,0.8022019,Female,African
Scenario0,477,Adult,0.1707301,0.9721596,Female,Caucasian
Scenario0,478,Adult,0.9416707,0.6082132,Female,African
Scenario0,479,Adult,0.7334917,0.04265797,Male,LatinAmerican
Scenario0,48,Adult,0.9240541,0.4180974,Female,Asian
Scenario0,480,Adult,0.3049067,0.2146893,Female,LatinAmerican
Scenario0,481,Child1,0.05653155,0.6956621,Female,Asian
Scenario0,482,Adult,0.3467563,0.3986729,Male,Caucasian
Scenario0,483,Adult,0.5024043,0.4103483,Male,Asian
Scenario0,484,Adult,0.7351861,0.8654064,Female,Asian
Scenario0,485,Adult,0.06573331,0.8532066,Male,African
Scenario0,486,Adult,0.05171251,0.1790433,Male,Caucasian
Scenario0,487,Adult,0.2207457,0.6552819,Male,Asian
Scenario0,488,Adult,0.1084039,0.3914177,Male,Caucasian
Scenario0,489,Adult,0.06573331,0.8532066,Male,African
Scenario0,49,Adult,0.08694506,0.4827021,Female,African
Scenario0,490,Adult,0.3590313,0.1293193,Female,African
Scenario0,491,Adult,0.1028913,0.1633471,Male,African
Scenario0,492,Adult,0.2189612,0.6615266,Male,LatinAmerican
Scenario0,493,Adult,0.5024043,0.4103483,Male,Asian
Scenario0,494,Adult,0.2108476,0.00277257,Male,Caucasian
Scenario0,495,Adult,0.9895452,0.4737549,Male,Caucasian
Scenario0,496,Adult,0.4463518,0.9857163,Female,Caucasian
Scenario0,497,Adult,0.3467563,0.3986729,Male,Caucasian
Scenario0,498,Adult,0.4263935,0.6363746,Male,Caucasian
Scenario0,499,Adult,0.8771268,0.2129924,Male,Asian
Scenario0,5,Adult,0.08694506,0.4827021,Female,African
Scenario0,50,Adult,0.153495,0.775588,Male,Asian
Scenario0,500,Adult,0.2634686,0.08659756,Female,LatinAmerican
Scenario0,501,Adult,0.05113459,0.5491118,Male,African
Scenario0,502,Child2,0.8732157,0.4669073,Male,Caucasian
Scenario0,503,Adult,0.3409743,0.6300975,Female,Caucasian
Scenario0,504,Adult,0.003445983,0.1249101,Female,Asian
Scenario0,505,Adult,0.4771435,0.5573077,Male,Caucasian
Scenario0,506,Adult,0.003445983,0.1249101,Female,Asian
Scenario0,507,Adult,0.1194339,0.3921605,Female,African
Scenario0,508,Adult,0.7471635,0.3914496,Male,African
Scenario0,509,Adult,0.3409743,0.6300975,Female,Caucasian
Scenario0,51,Adult,0.04309964,0.5830394,Male,African
Scenario0,510,Adult,0.3409743,0.6300975,Female,Caucasian
Scenario0,511,Adult,0.8695461,0.1040759,Female,Asian
Scenario0,512,Child2,0.8732157,0.4669073,Male,Caucasian
Scenario0,513,Adult,0.06335521,0.2196863,Female,LatinAmerican
Scenario0,514,Adult,0.8695461,0.1040759,Female,Asian
Scenario0,515,Adult,0.003445983,0.1249101,Female,Asian
Scenario0,516,Child1,0.01525772,0.8480537,Male,Asian
Scenario0,517,Adult,0.4771435,0.5573077,Male,Caucasian
Scenario0,518,Adult,0.9033258,0.05189812,Female,Asian
Scenario0,519,Adult,0.7381388,0.7432603,Female,Caucasian
Scenario0,52,Adult,0.2424401,0.780502,Male,Asian
Scenario0,520,Adult,0.4297483,0.9337635,Female,Asian
Scenario0,521,Adult,0.1638906,0.4870243,Female,Caucasian
Scenario0,522,Adult,0.5930514,0.4951925,Male,Caucasian
Scenario0,523,Adult,0.04964638,0.9427357,Female,Asian
Scenario0,524,Adult,0.4771435,0.5573077,Male,Caucasian
Scenario0,525,Adult,0.9379363,0.2182796,Female,Caucasian
Scenario0,526,Adult,0.1865163,0.5665371,Female,Asian
Scenario0,527,Adult,0.1194339,0.3921605,Female,African
Scenario0,528,Adult,0.4771435,0.5573077,Male,Caucasian
Scenario0,529,Adult,0.9956104,0.3542106,Male,LatinAmerican
Scenario0,53,Adult,0.2795731,0.4972249,Female,Asian
Scenario0,530,Preteen,0.413726,0.2889372,Male,Caucasian
Scenario0,531,Adult,0.8695461,0.1040759,Female,Asian
Scenario0,532,Adult,0.7907573,0.931542,Male,Asian
Scenario0,533,Adult,0.696894,0.4767346,Female,LatinAmerican
Scenario0,534,Adult,0.696894,0.4767346,Female,LatinAmerican
Scenario0,535,Adult,0.7761601,0.1203117,Male,Caucasian
Scenario0,536,Adult,0.1435076,0.358379,Female,LatinAmerican
Scenario0,537,Child1,0.891104,0.007152081,Male,LatinAmerican
Scenario0,538,Child1,0.891104,0.007152081,Male,LatinAmerican
Scenario0,539,Adult,0.5930514,0.4951925,Male,Caucasian
Scenario0,54,Adult,0.4181226,0.8498758,Female,African
Scenario0,540,Child2,0.7852451,0.3787762,Female,African
Scenario0,541,Adult,0.2264477,0.3675067,Male,African
Scenario0,542,Adult,0.7471635,0.3914496,Male,African
Scenario0,543,Child2,0.221171,0.7778759,Female,Asian
Scenario0,544,Child2,0.4945683,0.7667652,Male,Asian
Scenario0,545,Toddler,0.1643387,0.1517904,Male,Caucasian
Scenario0,546,Adult,0.6861923,0.770521,Female,LatinAmerican
Scenario0,547,Child2,0.221171,0.7778759,Female,Asian
Scenario0,548,Child1,0.7028403,0.7284091,Female,LatinAmerican
Scenario0,549,Adult,0.9379363,0.2182796,Female,Caucasian
Scenario0,55,Adult,0.6355314,0.06515062,Female,Asian
Scenario0,550,Child1,0.891104,0.007152081,Male,LatinAmerican
Scenario0,551,Adult,0.9363532,0.6187401,Female,LatinAmerican
Scenario0,552,Adult,0.9732481,0.4620526,Female,Caucasian
Scenario0,553,Adult,0.2358174,0.314073,Male,Caucasian
Scenario0,554,Adult,0.8060259,0.9599187,Female,African
Scenario0,555,Adult,0.3527268,0.7203966,Female,Caucasian
Scenario0,556,Adult,0.6883829,0.1301656,Male,LatinAmerican
Scenario0,557,Adult,0.3583397,0.32333,Female,Asian
Scenario0,558,Adult,0.3583397,0.32333,Female,Asian
Scenario0,559,Adult,0.7887778,0.7964307,Female,LatinAmerican
Scenario0,56,Preteen,0.197706,0.4413145,Male,Asian
Scenario0,560,Adult,0.05880678,0.1866592,Female,LatinAmerican
Scenario0,561,Adult,0.2571089,0.006400108,Female,African
Scenario0,562,Toddler,0.8753775,0.2643267,Male,Caucasian
Scenario0,563,Adult,0.7956239,0.4686744,Male,Caucasian
Scenario0,564,Adult,0.4274026,0.2090552,Female,Asian
Scenario0,565,Adult,0.2550062,0.7335743,Male,LatinAmerican
Scenario0,566,Adult,0.5314237,0.3669693,Male,LatinAmerican
Scenario0,567,Adult,0.7771775,0.375187,Female,Asian
Scenario0,568,Toddler,0.3067495,0.538596,Male,LatinAmerican
Scenario0,569,Adult,0.3732617,0.1970029,Female,LatinAmerican
Scenario0,57,Child2,0.3347267,0.2864153,Male,Asian
Scenario0,570,Adult,0.7887778,0.7964307,Female,LatinAmerican
Scenario0,571,Toddler,0.1876348,0.04531777,Female,LatinAmerican
Scenario0,572,Adult,0.5220766,0.6396948,Female,African
Scenario0,573,Adult,0.3317362,0.6114424,Female,Asian
Scenario0,574,Adult,0.4274026,0.2090552,Female,Asian
Scenario0,575,Child1,0.3592969,0.7787064,Female,LatinAmerican
Scenario0,576,Toddler,0.1514081,0.2316847,Male,Asian
Scenario0,577,Preteen,0.771734,0.7535098,Female,LatinAmerican
Scenario0,578,Preteen,0.5466384,0.496906,Female,Caucasian
Scenario0,579,Adult,0.5220766,0.6396948,Female,African
Scenario0,58,Child2,0.3347267,0.2864153,Male,Asian
Scenario0,580,Adult,0.152746,0.02574301,Male,Asian
Scenario0,581,Adult,0.7887778,0.7964307,Female,LatinAmerican
Scenario0,582,Adult,0.3564407,0.6298479,Male,LatinAmerican
Scenario0,583,Adult,0.5582751,0.966359,Female,LatinAmerican
Scenario0,584,Adult,0.5786058,0.1424503,Male,Caucasian
Scenario0,585,Adult,0.5786058,0.1424503,Male,Caucasian
Scenario0,586,Adult,0.8078829,0.3769014,Female,Asian
Scenario0,587,Adult,0.7048664,0.5591539,Female,Caucasian
Scenario0,588,Adult,0.06455255,0.6549752,Male,African
Scenario0,589,Adult,0.9732481,0.4620526,Female,Caucasian
Scenario0,59,Child1,0.6634792,0.305063,Female,LatinAmerican
Scenario0,590,Adult,0.5001802,0.6164973,Male,LatinAmerican
Scenario0,591,Adult,0.6153873,0.9303855,Male,African
Scenario0,592,Adult,0.6278304,0.2296001,Female,Caucasian
Scenario0,593,Adult,0.8060259,0.9599187,Female,African
Scenario0,594,Adult,0.5314237,0.3669693,Male,LatinAmerican
Scenario0,595,Adult,0.07252967,0.2359514,Male,Asian
Scenario0,596,Adult,0.3583397,0.32333,Female,Asian
Scenario0,597,Adult,0.5582751,0.966359,Female,LatinAmerican
Scenario0,598,Toddler,0.8753775,0.2643267,Male,Caucasian
Scenario0,599,Adult,0.5314237,0.3669693,Male,LatinAmerican
Scenario0,6,Adult,0.06158018,0.4326969,Male,Caucasian
Scenario0,60,Adult,0.1712097,0.6849042,Female,Asian
Scenario0,600,Adult,0.1779315,0.1393197,Male,LatinAmerican
Scenario0,601,Adult,0.1480573,0.6934521,Male,Caucasian
Scenario0,602,Adult,0.7376674,0.3170555,Male,African
Scenario0,603,Adult,0.06315327,0.3142438,Female,LatinAmerican
Scenario0,604,Adult,0.7488583,0.5616848,Male,LatinAmerican
Scenario0,605,Toddler,0.6079232,0.3217896,Male,Caucasian
Scenario0,606,Adult,0.138184,0.6406145,Male,LatinAmerican
Scenario0,607,Adult,0.1861881,0.2832538,Male,Caucasian
Scenario0,608,Preteen,0.3538308,0.9029722,Male,African
Scenario0,609,Adult,0.833359,0.3910075,Female,African
Scenario0,61,Child2,0.2231501,0.30241,Female,Caucasian
Scenario0,610,Preteen,0.4669352,0.6562816,Male,Caucasian
Scenario0,611,Adult,0.1157691,0.67686,Male,African
Scenario0,612,Adult,0.0284338,0.9361023,Male,African
Scenario0,613,Preteen,0.4789277,0.0984304,Female,LatinAmerican
Scenario0,614,Adult,0.5152272,0.2227249,Female,Asian
Scenario0,615,Child1,0.2079167,0.2317786,Female,African
Scenario0,616,Adult,0.7354187,0.1439009,Male,African
Scenario0,617,Child2,0.8909465,0.7777504,Male,Asian
Scenario0,618,Adult,0.4291713,0.253939,Male,Asian
Scenario0,619,Child1,0.5940856,0.3087505,Female,Caucasian
Scenario0,62,Child1,0.9260726,0.9109265,Female,Asian
Scenario0,620,Adult,0.6608981,0.4926496,Female,Caucasian
Scenario0,621,Adult,0.06315327,0.3142438,Female,LatinAmerican
Scenario0,622,Adult,0.03371274,0.3267103,Male,LatinAmerican
Scenario0,623,Adult,0.7376674,0.3170555,Male,African
Scenario0,624,Adult,0.2218299,0.2832953,Male,Caucasian
Scenario0,625,Adult,0.833359,0.3910075,Female,African
Scenario0,626,Adult,0.3673179,0.1505834,Male,LatinAmerican
Scenario0,627,Toddler,0.6198678,0.9104512,Female,LatinAmerican
Scenario0,628,Child2,0.8909465,0.7777504,Male,Asian
Scenario0,629,Adult,0.7512411,0.2233152,Female,Caucasian
Scenario0,63,Adult,0.3911855,0.3122429,Female,African
Scenario0,630,Adult,0.0279181,0.7754712,Male,African
Scenario0,631,Adult,0.1157691,0.67686,Male,African
Scenario0,632,Adult,0.0279181,0.7754712,Male,African
Scenario0,633,Adult,0.6878436,0.55492,Female,LatinAmerican
Scenario0,634,Preteen,0.4669352,0.6562816,Male,Caucasian
Scenario0,635,Adult,0.6608981,0.4926496,Female,Caucasian
Scenario0,636,Adult,0.5152272,0.2227249,Female,Asian
Scenario0,637,Adult,0.2395914,0.5619035,Female,Caucasian
Scenario0,638,Child2,0.8909465,0.7777504,Male,Asian
Scenario0,639,Adult,0.0279181,0.7754712,Male,African
Scenario0,64,Preteen,0.197706,0.4413145,Male,Asian
Scenario0,640,Adult,0.7512411,0.2233152,Female,Caucasian
Scenario0,641,Adult,0.2384423,0.682171,Male,Caucasian
Scenario0,642,Adult,0.6878436,0.55492,Female,LatinAmerican
Scenario0,643,Adult,0.3673179,0.1505834,Male,LatinAmerican
